,out_zone_percent,in_zone_percent,n_ff_formatted,ff_avg_speed,ff_avg_spin,ff_avg_break_x,ff_avg_break_z,n_sl_formatted,sl_avg_speed,sl_avg_spin,sl_avg_break_x,sl_avg_break_z,n_ch_formatted,ch_avg_speed,ch_avg_spin,ch_avg_break_x,ch_avg_break_z,n_cukc_formatted,cu_avg_speed,cu_avg_spin,cu_avg_break_x,cu_avg_break_z,cu_avg_break,n_sift_formatted,si_avg_speed,si_avg_spin,si_avg_break_x,si_avg_break_z,n_fc_formatted,fc_avg_speed,fc_avg_spin,fc_avg_break_x,fc_avg_break_z,n_fs_formatted,fs_avg_speed,fs_avg_spin,fs_avg_break_x,fs_avg_break_z,fs_avg_break,n_fastball_formatted,fastball_avg_speed,fastball_avg_spin,fastball_avg_break_x,fastball_avg_break_z,fastball_avg_break,n_breaking_formatted,breaking_avg_speed,breaking_avg_spin,breaking_avg_break_x,breaking_avg_break_z,n_offspeed_formatted,offspeed_avg_speed,offspeed_avg_spin,offspeed_avg_break_x,offspeed_avg_break_z,Cluster,last_name,first_name
316,51.3,48.7,10.9,89.4,2152.0,4.2,-21.1,0.0,0.0,0.0,0.0,0.0,13.0,82.8,1605.0,13.2,-32.6,22.1,77.6,2210.0,-10.0,-54.0,13.1,38.7,89.2,2140.0,11.9,-23.2,15.3,82.9,2124.0,-4.2,-35.5,0.0,0.0,0.0,0.0,0.0,0.0,64.9,87.8,2138,6.8,-25.7,13.9,22.1,77.6,2210.0,-10.0,-54.0,13.0,82.8,1605.0,13.2,-32.6,3,Koenig, Jared
317,47.2,52.8,60.1,92.0,2194.0,-10.7,-17.5,17.8,82.2,2136.0,3.1,-37.5,12.1,84.6,2087.0,-17.5,-29.1,7.2,74.9,2371.0,10.6,-56.4,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,92.0,2194,-10.7,-17.5,18.4,27.8,80.2,2211.0,5.7,-42.5,12.1,84.6,2087.0,-17.5,-29.1,5,Ryan, Joe
318,48.6,51.4,27.6,97.3,2217.0,-3.4,-14.5,2.2,85.5,2493.0,6.7,-42.7,0.0,0.0,0.0,0.0,0.0,8.6,77.7,2484.0,11.2,-59.4,17.6,3.7,97.2,1973.0,-16.2,-22.4,8.7,90.6,2390.0,3.6,-27.6,11.8,89.3,1267.0,-5.5,-32.0,6.8,40.0,95.8,2232,-3.1,-18.1,13.6,48.2,84.0,2491.0,13.2,-38.0,11.8,89.3,1267.0,-5.5,-32.0,0,Ohtani, Shohei
319,49.0,51.0,34.2,92.7,2214.0,9.5,-16.4,20.1,81.7,2584.0,-9.1,-36.4,24.4,82.4,1553.0,12.7,-35.4,13.0,78.0,2688.0,-10.5,-51.8,12.7,8.4,91.7,2029.0,15.2,-22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,92.5,2177,10.6,-17.6,18.4,33.0,80.2,2625.0,-9.6,-42.4,24.4,82.4,1553.0,12.7,-35.4,1,Suarez, Jose
320,42.1,57.9,10.9,99.4,2106.0,-8.3,-14.4,19.3,90.6,2526.0,5.4,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,99.8,2048.0,-16.4,-19.8,27.8,95.6,2321.0,0.2,-22.2,0.0,0.0,0.0,0.0,0.0,0.0,80.7,98.3,2150,-9.6,-19.9,14.3,19.3,90.6,2526.0,5.4,-32.0,0.0,0.0,0.0,0.0,0.0,7,Graterol, Brusdar
321,47.0,53.0,60.7,95.3,2251.0,-11.9,-16.0,28.6,83.1,2144.0,2.7,-39.2,10.7,87.3,1861.0,-15.5,-26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,95.3,2251,-11.9,-16.0,18.6,28.6,83.1,2144.0,2.7,-39.2,10.7,87.3,1861.0,-15.5,-26.4,5,De Los Santos, Enyel
322,51.8,48.2,49.7,92.8,2140.0,-12.0,-17.7,21.9,82.2,2490.0,12.8,-40.6,15.4,82.9,1737.0,-13.1,-29.9,13.0,78.4,2555.0,15.1,-52.2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,92.8,2140,-12.0,-17.7,18.7,34.9,80.8,2514.0,13.6,-44.9,15.4,82.9,1737.0,-13.1,-29.9,5,Gutierrez, Vladimir
323,50.8,49.2,0.0,0.0,0.0,0.0,0.0,22.1,82.0,1936.0,2.9,-40.1,27.6,84.0,2289.0,-14.2,-42.3,0.0,0.0,0.0,0.0,0.0,0.0,50.3,93.8,2157.0,-17.3,-22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,93.8,2157,-17.3,-22.8,19.4,22.1,82.0,1936.0,2.9,-40.1,27.6,84.0,2289.0,-14.2,-42.3,2,Martinez, Adrian
324,49.4,50.6,49.7,100.8,2171.0,-11.7,-12.9,3.0,89.7,2320.0,1.0,-31.3,0.0,0.0,0.0,0.0,0.0,31.4,87.8,2660.0,3.0,-42.2,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,96.4,1658.0,-12.9,-26.2,13.5,49.7,100.8,2171,-11.7,-12.9,18.4,34.4,88.0,2630.0,2.8,-41.2,15.9,96.4,1658.0,-12.9,-26.2,0,Duran, Jhoan
325,46.6,53.4,2.2,99.9,2565.0,-4.3,-13.9,38.1,91.9,2653.0,7.1,-32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7,99.5,2653.0,3.2,-16.5,0.0,0.0,0.0,0.0,0.0,0.0,61.9,99.5,2650,3.0,-16.4,11.8,38.1,91.9,2653.0,7.1,-32.4,0.0,0.0,0.0,0.0,0.0,7,Clase, Emmanuel
326,53.4,46.6,33.8,91.9,2192.0,-10.3,-19.1,30.2,79.6,2467.0,12.7,-35.7,12.5,86.5,1719.0,-15.2,-37.2,0.0,0.0,0.0,0.0,0.0,0.0,19.3,90.9,2141.0,-14.9,-30.1,4.2,86.1,2436.0,3.1,-29.2,0.0,0.0,0.0,0.0,0.0,0.0,57.3,91.1,2193,-10.9,-23.5,15.8,30.2,79.6,2467.0,12.7,-35.7,12.5,86.5,1719.0,-15.2,-37.2,2,Martinez, Seth
327,52.8,47.2,35.4,100.2,2290.0,-12.1,-13.9,64.6,88.6,2226.0,4.3,-29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,100.2,2290,-12.1,-13.9,18.2,64.6,88.6,2226.0,4.3,-29.7,0.0,0.0,0.0,0.0,0.0,7,Munoz, Andres
328,49.7,50.3,43.6,97.9,2304.0,-7.3,-11.6,0.0,0.0,0.0,0.0,0.0,21.0,89.3,1763.0,-16.2,-26.7,4.5,80.6,2153.0,5.9,-50.2,10.5,22.2,97.0,2249.0,-14.0,-14.7,8.7,93.6,2206.0,0.8,-20.6,0.0,0.0,0.0,0.0,0.0,0.0,74.5,97.2,2276,-8.3,-13.6,18.2,4.5,80.6,2153.0,5.9,-50.2,21.0,89.3,1763.0,-16.2,-26.7,3,Suarez, Robert
329,49.9,50.1,35.3,94.5,2346.0,-6.6,-17.0,26.6,84.6,2489.0,5.3,-36.0,6.2,83.8,1595.0,-5.3,-33.0,9.6,77.9,2548.0,8.2,-54.5,12.8,20.2,93.5,2305.0,-12.1,-25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,94.2,2331,-8.6,-20.2,14.4,38.3,82.8,2500.0,6.4,-40.7,6.2,83.8,1595.0,-5.3,-33.0,4,Feltner, Ryan
330,47.1,52.9,41.7,93.8,2431.0,-2.5,-13.1,0.8,85.1,2705.0,6.4,-30.4,0.0,0.0,0.0,0.0,0.0,15.2,79.7,3028.0,8.4,-59.4,18.1,4.4,92.9,2263.0,-11.1,-19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1,93.7,2415,-3.3,-13.7,18.2,53.9,81.5,2950.0,12.9,-46.1,0.0,0.0,0.0,0.0,0.0,7,Thornton, Trent
331,50.1,49.9,46.3,94.0,2356.0,-6.3,-14.6,32.3,84.3,2697.0,7.1,-38.2,10.8,85.9,2192.0,-14.9,-28.0,10.6,79.7,2627.0,8.1,-54.6,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3,94.0,2356,-6.3,-14.6,17.6,42.9,83.2,2680.0,7.3,-42.3,10.8,85.9,2192.0,-14.9,-28.0,5,Martin, Davis
332,53.7,46.3,63.3,92.0,2219.0,9.4,-16.0,7.9,81.8,2230.0,-1.9,-41.0,21.4,84.3,1740.0,14.3,-30.2,7.3,77.1,2161.0,-6.1,-57.3,12.8,0.1,93.3,2222.0,16.1,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,92.0,2219,9.5,-16.0,19.0,15.2,79.6,2197.0,-3.9,-48.8,21.4,84.3,1740.0,14.3,-30.2,1,Pilkington, Konnor
333,48.9,51.1,50.5,91.9,2134.0,7.7,-15.9,0.0,0.0,0.0,0.0,0.0,27.8,80.7,1690.0,14.3,-33.2,21.7,79.4,2609.0,-7.6,-56.4,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,91.9,2134,7.7,-15.9,18.3,21.7,79.4,2609.0,-7.6,-56.4,27.8,80.7,1690.0,14.3,-33.2,1,Bubic, Kris
334,48.0,52.0,55.6,92.5,2314.0,-3.0,-11.6,22.2,87.3,2198.0,5.3,-25.7,0.0,0.0,0.0,0.0,0.0,22.2,79.4,2198.0,7.9,-51.3,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,92.5,2314,-3.0,-11.6,20.8,44.4,83.4,2198.0,6.6,-38.4,0.0,0.0,0.0,0.0,0.0,7,McKenzie, Triston
335,49.6,50.4,35.7,96.7,2233.0,10.8,-11.7,15.5,89.3,2350.0,-3.6,-30.6,25.4,87.7,1732.0,16.0,-25.4,23.4,82.0,2628.0,-7.6,-52.1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,96.7,2233,10.8,-11.7,20.8,38.9,84.9,2517.0,-6.1,-43.6,25.4,87.7,1732.0,16.0,-25.4,1,McClanahan, Shane
336,54.6,45.4,51.0,93.4,2225.0,2.9,-13.4,3.4,81.2,2600.0,-8.0,-43.2,45.5,83.3,1809.0,13.7,-31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,93.4,2225,2.9,-13.4,18.3,3.4,81.2,2600.0,-8.0,-43.2,45.5,83.3,1809.0,13.7,-31.4,1,Moran, Jovani
337,46.5,53.5,30.3,91.3,2051.0,1.2,-13.9,15.8,83.5,1967.0,-4.4,-35.5,4.2,83.0,1562.0,8.3,-24.9,16.9,76.5,2120.0,-7.6,-53.6,10.3,32.8,90.9,1782.0,7.9,-15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1,91.1,1911,4.7,-14.9,19.1,32.7,79.8,2046.0,-6.1,-44.8,4.2,83.0,1562.0,8.3,-24.9,1,Falter, Bailey
338,50.9,49.1,43.2,94.0,2125.0,6.9,-15.3,30.4,85.9,2020.0,-0.4,-33.8,18.2,84.8,1670.0,13.2,-27.7,5.1,81.1,2106.0,-1.9,-47.0,6.2,3.1,93.4,2053.0,14.1,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3,94.0,2120,7.3,-15.5,17.3,35.5,85.2,2033.0,-0.7,-35.7,18.2,84.8,1670.0,13.2,-27.7,1,Lynch, Daniel
339,51.4,48.6,21.4,92.4,2203.0,-5.5,-18.4,0.3,83.7,2589.0,7.2,-39.2,3.7,85.2,1401.0,-12.1,-29.9,8.5,75.3,2541.0,10.7,-66.2,20.3,38.2,91.8,2027.0,-12.6,-24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,92.1,2090,-10.0,-22.2,15.0,36.7,80.5,2515.0,12.2,-48.9,3.7,85.2,1401.0,-12.1,-29.9,4,Woodford, Jake
340,51.5,48.5,23.0,93.1,2039.0,3.9,-15.1,28.4,86.3,2553.0,-6.7,-35.7,24.8,83.7,1607.0,14.3,-30.5,9.5,78.6,2783.0,-7.7,-56.4,14.4,14.4,93.5,1924.0,13.7,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,93.2,1995,7.7,-16.6,17.7,37.9,84.3,2611.0,-6.9,-40.9,24.8,83.7,1607.0,14.3,-30.5,1,Sandoval, Patrick
341,51.5,48.5,0.6,100.1,2178.0,-7.8,-16.8,31.6,84.7,2486.0,11.8,-38.7,2.7,92.1,1758.0,-15.7,-24.2,0.0,0.0,0.0,0.0,0.0,0.0,65.2,99.4,2039.0,-15.8,-19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7,99.4,2041,-15.7,-19.7,17.8,31.6,84.7,2486.0,11.8,-38.7,2.7,92.1,1758.0,-15.7,-24.2,2,Hicks, Jordan
342,47.3,52.7,0.5,92.6,2327.0,-7.6,-20.2,38.0,85.5,2341.0,3.6,-36.8,7.7,86.9,2229.0,-14.5,-24.3,0.0,0.0,0.0,0.0,0.0,0.0,53.8,93.8,2297.0,-14.9,-20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,93.7,2297,-14.8,-20.6,18.3,38.0,85.5,2341.0,3.6,-36.8,7.7,86.9,2229.0,-14.5,-24.3,2,Singer, Brady
343,52.6,47.4,48.0,96.5,2478.0,-11.0,-15.0,24.6,85.9,2591.0,9.6,-34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,87.9,1272.0,-11.9,-30.9,13.1,48.0,96.5,2478,-11.0,-15.0,18.4,24.6,85.9,2591.0,9.6,-34.6,27.4,87.9,1272.0,-11.9,-30.9,0,Stephan, Trevor
344,50.5,49.5,39.1,93.1,2326.0,-8.5,-14.2,21.5,87.5,2486.0,3.2,-30.8,0.0,0.0,0.0,0.0,0.0,11.9,80.7,2570.0,3.3,-54.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,83.5,1411.0,-12.4,-36.8,12.9,39.1,93.1,2326,-8.5,-14.2,19.5,33.3,85.1,2516.0,3.2,-39.1,27.5,83.5,1411.0,-12.4,-36.8,0,Gonsolin, Tony
345,51.2,48.8,11.3,90.8,2246.0,-17.3,-29.6,40.2,79.8,2451.0,12.5,-40.3,14.6,83.0,2065.0,-14.3,-48.6,0.0,0.0,0.0,0.0,0.0,0.0,33.9,90.3,2216.0,-18.0,-37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,90.4,2224,-17.8,-35.2,18.3,40.2,79.8,2451.0,12.5,-40.3,14.6,83.0,2065.0,-14.3,-48.6,2,Effross, Scott
346,49.9,50.1,44.1,95.8,2273.0,-4.7,-12.5,7.9,85.1,2494.0,9.2,-35.3,11.1,85.9,1894.0,-14.9,-29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,92.4,2356.0,4.1,-22.5,0.0,0.0,0.0,0.0,0.0,0.0,66.7,94.7,2301,-1.7,-15.9,15.5,22.2,84.2,2492.0,13.2,-37.3,11.1,85.9,1894.0,-14.9,-29.4,8,Gibaut, Ian
347,52.3,47.7,5.9,92.7,2156.0,-9.3,-16.2,31.0,86.7,2653.0,0.9,-34.3,5.1,87.2,1880.0,-15.2,-29.6,16.0,80.0,2813.0,6.5,-50.9,10.9,41.9,93.1,2281.0,-16.1,-21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,93.1,2266,-15.3,-21.0,19.0,47.1,84.4,2707.0,2.8,-40.0,5.1,87.2,1880.0,-15.2,-29.6,4,Brubaker, JT
348,60.0,40.0,39.1,90.5,1989.0,-4.1,-18.1,59.1,82.1,2194.0,7.3,-37.5,1.8,85.7,1468.0,-4.1,-26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,90.5,1989,-4.1,-18.1,15.9,59.1,82.1,2194.0,7.3,-37.5,1.8,85.7,1468.0,-4.1,-26.3,5,Swarmer, Matt
349,51.5,48.5,42.4,95.6,2268.0,-5.5,-12.3,36.2,88.4,2177.0,3.6,-31.4,21.4,89.0,1536.0,-14.1,-29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,95.6,2268,-5.5,-12.3,18.7,36.2,88.4,2177.0,3.6,-31.4,21.4,89.0,1536.0,-14.1,-29.5,5,Clarke, Taylor
350,52.3,47.7,43.2,91.0,2487.0,-1.3,-16.8,18.1,80.9,2673.0,17.8,-37.7,0.1,84.2,2243.0,-4.9,-21.3,31.5,74.5,2996.0,19.9,-58.9,21.8,6.5,90.2,2223.0,-15.2,-24.7,0.6,82.4,2656.0,9.3,-31.1,0.0,0.0,0.0,0.0,0.0,0.0,50.3,90.8,2455,-3.0,-18.0,16.5,49.6,76.8,2880.0,19.1,-51.2,0.1,84.2,2243.0,-4.9,-21.3,8,Maton III, Phil
351,47.9,52.1,3.6,94.1,2192.0,7.4,-22.1,0.0,0.0,0.0,0.0,0.0,9.0,88.7,1631.0,15.3,-33.0,28.0,79.1,2848.0,-11.7,-60.5,20.1,49.0,93.9,2203.0,14.4,-24.2,10.3,83.0,2673.0,-3.7,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9,92.1,2279,11.0,-27.5,14.4,28.0,79.1,2848.0,-11.7,-60.5,9.0,88.7,1631.0,15.3,-33.0,3,Valdez, Framber
352,50.6,49.4,30.3,95.9,2250.0,-8.2,-11.9,24.0,85.7,1996.0,-3.7,-35.8,20.6,87.8,1810.0,-12.5,-21.3,0.0,0.0,0.0,0.0,0.0,0.0,25.1,96.0,2285.0,-11.9,-12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,95.9,2266,-9.9,-12.3,20.2,24.0,85.7,1996.0,-3.7,-35.8,20.6,87.8,1810.0,-12.5,-21.3,2,Moreta, Dauri
353,50.7,49.3,59.9,93.8,2354.0,-7.3,-12.2,27.6,79.8,2621.0,15.1,-40.2,4.1,85.3,2220.0,-14.5,-28.1,8.3,76.5,2885.0,13.2,-56.4,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,93.8,2354,-7.3,-12.2,20.5,36.0,79.1,2682.0,14.7,-44.0,4.1,85.3,2220.0,-14.5,-28.1,5,Javier, Cristian
354,47.8,52.2,52.7,93.5,2201.0,-7.7,-11.7,0.0,0.0,0.0,0.0,0.0,14.8,86.1,2006.0,-15.8,-23.6,14.1,78.1,2628.0,7.4,-60.3,16.9,0.0,0.0,0.0,0.0,0.0,4.8,87.4,2508.0,4.2,-29.7,0.0,0.0,0.0,0.0,0.0,0.0,57.6,93.0,2227,-6.7,-13.2,20.2,27.6,79.1,2626.0,10.9,-51.3,14.8,86.1,2006.0,-15.8,-23.6,3,Urquidy, Jose
355,53.8,46.2,64.7,95.7,2656.0,-6.6,-15.6,35.2,86.9,2750.0,5.7,-35.1,0.0,0.0,0.0,0.0,0.0,0.1,81.4,2864.0,14.9,-45.3,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,95.7,2656,-6.6,-15.6,15.9,35.3,86.9,2750.0,5.7,-35.1,0.0,0.0,0.0,0.0,0.0,7,Diaz, Alexis
356,49.2,50.8,57.0,99.6,2643.0,-2.8,-9.5,32.1,89.1,2464.0,4.5,-32.2,0.6,89.7,1564.0,-10.9,-22.0,10.3,80.7,2532.0,6.7,-53.7,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,99.6,2643,-2.8,-9.5,18.5,42.4,87.1,2480.0,5.1,-37.4,0.6,89.7,1564.0,-10.9,-22.0,5,Helsley, Ryan
357,49.5,50.5,0.0,0.0,0.0,0.0,0.0,44.7,82.3,2797.0,14.5,-36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,95.1,2281.0,-16.5,-29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,95.1,2281,-16.5,-29.3,16.7,44.7,82.3,2797.0,14.5,-36.1,0.0,0.0,0.0,0.0,0.0,7,Lawrence, Justin
358,50.3,49.7,32.7,93.5,2235.0,-8.9,-14.8,0.0,0.0,0.0,0.0,0.0,15.4,83.7,1580.0,-15.1,-37.8,12.3,76.5,2697.0,11.1,-62.2,18.6,8.7,91.7,2139.0,-16.0,-20.5,30.9,88.0,2478.0,4.7,-27.1,0.0,0.0,0.0,0.0,0.0,0.0,72.3,90.9,2327,-3.9,-20.7,15.2,12.3,76.5,2697.0,11.1,-62.2,15.4,83.7,1580.0,-15.1,-37.8,3,Kremer, Dean
359,52.0,48.0,44.7,92.9,2335.0,-10.6,-18.0,0.0,0.0,0.0,0.0,0.0,11.0,87.5,1748.0,-12.1,-26.9,31.7,80.3,2343.0,7.9,-42.2,8.2,12.7,92.5,2252.0,-17.0,-24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4,92.8,2317,-12.0,-19.5,17.8,31.7,80.3,2343.0,7.9,-42.2,11.0,87.5,1748.0,-12.1,-26.9,4,Garcia, Rony
360,54.8,45.2,19.0,90.9,2217.0,13.6,-21.3,26.7,82.0,2433.0,-5.7,-39.0,32.9,85.2,2002.0,16.9,-38.7,0.0,0.0,0.0,0.0,0.0,0.0,21.4,90.5,2223.0,17.5,-28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,90.7,2220,15.7,-25.3,18.3,26.7,82.0,2433.0,-5.7,-39.0,32.9,85.2,2002.0,16.9,-38.7,1,Sanmartin, Reiver
361,59.1,40.9,20.8,96.1,2291.0,-9.7,-13.8,15.9,86.8,2426.0,4.4,-33.8,33.3,92.5,1687.0,-16.1,-24.0,19.2,83.9,2436.0,8.9,-44.5,10.9,10.7,95.9,2262.0,-15.5,-17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,96.0,2281,-11.7,-15.0,19.2,35.1,85.2,2432.0,6.9,-39.7,33.3,92.5,1687.0,-16.1,-24.0,4,Cabrera, Edward
362,55.7,44.3,21.3,92.9,2211.0,-6.9,-15.2,9.7,81.2,2297.0,10.8,-37.7,6.7,85.4,1510.0,-14.2,-29.6,4.2,75.9,2432.0,10.8,-58.3,15.4,31.2,92.3,2004.0,-14.2,-20.0,27.0,88.1,2134.0,3.6,-28.2,0.0,0.0,0.0,0.0,0.0,0.0,79.4,91.1,2104,-6.2,-21.5,15.0,13.9,79.6,2337.0,10.8,-43.9,6.7,85.4,1510.0,-14.2,-29.6,8,Assad, Javier
363,56.4,43.6,48.0,94.0,1938.0,-5.9,-14.3,0.0,0.0,0.0,0.0,0.0,33.4,88.2,1519.0,-10.4,-25.3,18.7,81.7,1874.0,0.6,-43.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,94.0,1938,-5.9,-14.3,17.9,18.7,81.7,1874.0,0.6,-43.8,33.4,88.2,1519.0,-10.4,-25.3,5,Anderson, Ian
364,50.4,49.6,24.9,91.4,2315.0,9.3,-17.1,32.2,84.1,2298.0,-9.0,-41.7,9.8,85.9,1637.0,16.9,-33.5,10.4,78.7,2298.0,-11.4,-53.2,14.6,22.6,90.9,2089.0,16.4,-26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,91.2,2208,12.7,-21.5,18.3,42.6,82.8,2298.0,-9.6,-44.5,9.8,85.9,1637.0,16.9,-33.5,1,Garrett, Braxton
365,56.5,43.5,44.5,92.1,2400.0,10.7,-14.0,0.0,0.0,0.0,0.0,0.0,32.9,82.1,2209.0,16.2,-26.7,6.2,76.3,2220.0,-11.2,-62.3,18.4,0.0,0.0,0.0,0.0,0.0,16.4,88.5,2419.0,0.9,-27.5,0.0,0.0,0.0,0.0,0.0,0.0,60.9,91.1,2405,8.1,-17.6,17.8,6.2,76.3,2220.0,-11.2,-62.3,32.9,82.1,2209.0,16.2,-26.7,3,Ragans, Cole
366,50.7,49.3,32.4,94.4,2336.0,16.7,-20.5,0.0,0.0,0.0,0.0,0.0,10.6,88.3,1959.0,17.9,-32.9,30.8,81.5,2732.0,-13.7,-40.0,14.1,26.2,94.2,2310.0,18.5,-24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6,94.3,2324,17.5,-22.2,19.8,30.8,81.5,2732.0,-13.7,-40.0,10.6,88.3,1959.0,17.9,-32.9,1,Lodolo, Nick
367,45.5,54.5,51.4,93.2,2055.0,-2.9,-15.0,22.9,83.7,2176.0,8.2,-28.9,7.6,86.2,1372.0,-11.7,-29.5,10.5,79.7,2282.0,8.9,-54.0,14.3,7.6,92.8,1931.0,-9.8,-17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,93.2,2039,-3.8,-15.3,16.8,33.4,82.5,2209.0,8.5,-36.8,7.6,86.2,1372.0,-11.7,-29.5,4,Manning, Matt
368,53.0,47.0,28.8,96.3,2207.0,13.5,-14.7,30.1,83.7,2325.0,-1.1,-39.6,22.6,87.2,1900.0,15.6,-27.7,0.0,0.0,0.0,0.0,0.0,0.0,18.4,95.7,2141.0,17.1,-18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,96.1,2181,14.9,-16.1,20.6,30.1,83.7,2325.0,-1.1,-39.6,22.6,87.2,1900.0,15.6,-27.7,1,Luzardo, Jesus
